,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,lon,lat,conv_rate,conv_angle,trench_velocity,trench_velocity_angle,arc_length,trench_azimuth_angle,subducting_pid,trench_pid,age,lon_fix,lat_fix,fix_age_polarity,near_distance,conv_angle_polarity
71,71,71,71,71,177.61965668063294,51.41147075863731,6.564845510506107,-36.85000672774632,2.180950656485254,-82.53189499174752,0.0568639323281987,273.3260988620052,901.0,111.0,51.80503845214844,537.6196566806329,50.51214915271858,1.0,10612509.16111954,0.0
72,72,72,72,72,173.48869269952036,51.62196390632934,6.378148441024992,-26.444597015048583,2.186623233666069,-145.87178183569057,0.0569303189071065,340.4256079473454,901.0,111.0,45.897987365722656,533.4886926995204,50.72264230041063,0.0,4031014.2939805267,0.0
73,73,73,73,73,-173.57264063112697,52.37009924491917,6.7562948348068375,-59.638598750631765,2.159840464979962,65.6565684008076,0.0565942847231868,119.10758840591002,901.0,111.0,56.52800369262695,186.42735936887303,50.57145603308172,0.0,40030173.59204114,0.0
74,74,74,74,74,-175.06909061262326,52.964141948460565,6.651667704067951,-59.76059454811924,2.160181548241823,28.82605449741738,0.0567940697941576,157.6203048036245,901.0,111.0,58.90411758422852,184.9309093873768,49.36685552478565,0.0,40030173.59204114,0.0
75,75,75,75,75,173.2068207180166,53.1345599641326,6.196886225134846,-29.598062407209795,2.177022312077369,-105.737028301033,0.0566003215687033,302.1167824462667,901.0,111.0,110.64015197753906,531.0737459775657,50.7781683727364,,40030173.59204114,0.0
76,76,76,76,76,170.3509874588583,53.46609601812776,5.682126502024471,-13.247299852170102,2.177512844534797,-119.90040151950969,0.0567873436727745,319.11736683461754,901.0,111.01,108.22427368164062,528.8936057573683,51.89929669682852,0.0,4159322.948049556,0.0
77,77,77,77,77,-167.9403088168861,54.51679887017583,2.1576342987661508,10.886829708905593,2.139541425646936,75.23583414381022,0.0568874285949239,107.14117261766336,901.0,111.0,55.34620666503906,194.2583685274968,52.15942013210393,0.0,9784625.186753435,1.0
78,78,78,78,78,167.39631256885093,54.37793789893346,5.609036501083048,-1.6995412842611002,2.173092882184694,-114.21378263314104,0.0544769674241375,316.79915834417574,901.0,111.0,106.43605041503906,527.3963125688509,52.57929468709601,0.0,14072685.75712566,0.0
79,79,79,79,79,166.53452706156767,55.04752551566472,5.454993467062835,1.4093978583403617,2.170031499444485,-108.49515544239544,0.0555279120629658,312.0171230289436,901.0,111.0,119.53411865234376,526.5345270615677,46.05430945647742,,14542274.148740916,0.0
80,80,80,80,80,-154.98901484938818,55.57507227410051,5.530806677979286,12.248055268787825,2.1695162421298817,-108.1645003513911,0.0540734926148266,314.7689790715591,901.0,111.0,50.2723388671875,207.198817804707,54.61369247050416,0.0,6272272.617202311,1.0
81,81,81,81,81,-152.43715529882763,56.98485817247559,5.333092283955456,14.27875427020211,2.166540628398451,-106.3701481534594,0.0567012311187453,315.3320194991642,901.0,111.0,49.72808074951172,209.80599279798943,56.0137410730955,0.0,6414033.602546629,1.0
82,82,82,82,82,-149.71951898800404,58.35912496330552,5.131741604448675,12.762392279243995,2.1635433709921514,-108.18439720981247,0.0567733322570916,319.6763671308548,901.0,111.0,46.33293151855469,213.42433176739883,56.96946113236878,0.0,6556578.099477077,1.0
83,83,83,83,83,-93.77158688312116,13.982522030622116,7.3544410098604835,10.203817191770492,0.7182289030068403,-109.93691947827556,0.0572078230716593,26.82621827605069,909.0,2000.0,25.582874298095703,266.1239427937011,13.882199443622277,0.0,40030173.59204114,0.0
84,84,84,84,84,-91.9394598118842,13.07308690288799,7.616407914970037,9.84929303888978,-0.6772548888926901,-85.5194511106092,0.0572078229610892,27.256032234122728,909.0,2000.0,25.307344436645508,267.9549206833833,12.97314792676508,0.0,40030173.59204114,0.0
85,85,85,85,85,-90.07657840354184,12.240226827595524,7.866214830924678,12.986417157128962,-0.773073510660141,-59.614420245846105,0.0570687496629966,24.11777365884202,909.0,2000.0,24.789121627807617,269.82948841421864,12.137620652616793,0.0,40030173.59204114,0.0
